ticket_id,created_at,resolved_at,category,priority,channel,assigned_team,resolution_minutes,sla_minutes,sla_breached
TKT-105960,2024-10-19 15:53:00,2024-10-19 23:33:23,Access Request,P3,Phone,Security,460.38,1440,0
TKT-105961,2024-08-13 11:39:00,2024-08-14 03:17:19,Hardware,P4,Email,Service Desk,938.32,2880,0
TKT-105962,2024-05-05 16:45:00,2024-05-05 20:24:06,Password Reset,P3,Phone,Service Desk,219.1,1440,0
TKT-105963,2024-03-23 11:52:00,2024-03-23 16:19:59,Access Request,P2,Portal,Service Desk,268.0,480,0
TKT-105964,2025-01-15 16:07:00,2025-01-16 00:02:40,Software Install,P2,Email,Apps,475.68,480,0
TKT-105965,2025-09-08 15:33:00,2025-09-08 15:43:00,Password Reset,P3,Portal,Security,10.0,1440,0
TKT-105966,2025-02-20 10:15:00,2025-02-20 20:40:23,VPN,P3,Email,Security,625.39,1440,0
TKT-105967,2025-01-25 10:25:00,2025-01-25 23:16:45,Access Request,P4,Email,Service Desk,771.75,2880,0
TKT-105968,2025-04-14 09:21:00,2025-04-14 11:22:42,Password Reset,P3,Email,Apps,121.71,1440,0
TKT-105969,2024-03-19 08:47:00,2024-03-19 17:09:19,Password Reset,P4,Portal,Service Desk,502.33,2880,0
TKT-105970,2025-12-25 17:38:00,2025-12-25 21:00:12,Password Reset,P3,Phone,Service Desk,202.21,1440,0
TKT-105971,2024-01-17 17:19:00,2024-01-17 22:58:19,Microsoft 365,P2,Portal,EU Support,339.33,480,0
TKT-105972,2025-10-28 11:19:00,2025-10-28 19:14:36,Email/Outlook,P3,Portal,EU Support,475.6,1440,0
TKT-105973,2024-03-30 16:43:00,2024-03-30 23:26:22,Other,P3,Email,Apps,403.38,1440,0
TKT-105974,2025-12-14 15:46:00,2025-12-15 22:22:59,Microsoft 365,P4,Portal,Service Desk,1836.98,2880,0
TKT-105975,2024-08-14 13:46:00,2024-08-15 15:42:32,Other,P4,Email,Service Desk,1556.54,2880,0
TKT-105976,2024-06-04 11:44:00,2024-06-04 21:24:18,Microsoft 365,P3,Phone,Service Desk,580.31,1440,0
TKT-105977,2025-03-21 14:01:00,2025-03-21 18:00:30,Account Lockout,P4,Email,Service Desk,239.5,2880,0
TKT-105978,2024-12-22 16:00:00,2024-12-22 17:22:03,Other,P2,Email,Service Desk,82.06,480,0
TKT-105979,2024-03-05 14:30:00,2024-03-06 03:21:25,VPN,P3,Email,Service Desk,771.42,1440,0
TKT-105980,2024-05-28 13:45:00,2024-05-29 01:35:31,Printer,P3,Chat,Service Desk,710.52,1440,0
TKT-105981,2024-11-15 14:35:00,2024-11-15 19:29:47,Microsoft 365,P3,Phone,Service Desk,294.8,1440,0
TKT-105982,2025-10-22 15:18:00,2025-10-22 22:18:47,Microsoft 365,P2,Chat,Service Desk,420.79,480,0
TKT-105983,2024-12-02 14:03:00,2024-12-02 14:54:01,Hardware,P3,Phone,Service Desk,51.02,1440,0
TKT-105984,2024-03-22 12:47:00,2024-03-22 18:22:43,WiFi/Network,P3,Email,Service Desk,335.72,1440,0
TKT-105985,2025-11-26 13:14:00,2025-11-26 20:07:58,Email/Outlook,P2,Chat,Apps,413.98,480,0
TKT-105986,2025-04-16 11:11:00,2025-04-16 13:16:58,WiFi/Network,P3,Phone,Service Desk,125.98,1440,0
TKT-105987,2024-12-25 11:28:00,2024-12-26 02:15:35,Hardware,P3,Portal,EU Support,887.59,1440,0
TKT-105988,2025-12-21 13:37:00,2025-12-21 22:26:38,Microsoft 365,P3,Phone,Apps,529.63,1440,0
TKT-105989,2024-01-25 09:28:00,2024-01-25 16:05:50,Access Request,P3,Chat,Service Desk,397.84,1440,0
TKT-105990,2024-12-17 11:57:00,2024-12-17 17:59:11,Hardware,P3,Email,Service Desk,362.19,1440,0
TKT-105991,2025-05-04 11:44:00,2025-05-05 01:45:09,Microsoft 365,P4,Email,Service Desk,841.16,2880,0
TKT-105992,2025-08-31 14:55:00,2025-08-31 18:48:01,Other,P1,Phone,Service Desk,233.03,240,0
TKT-105993,2024-07-02 10:46:00,2024-07-02 15:32:19,WiFi/Network,P3,Phone,Service Desk,286.32,1440,0
TKT-105994,2025-05-18 16:19:00,2025-05-19 07:50:16,Email/Outlook,P4,Portal,Network,931.27,2880,0
TKT-105995,2025-05-22 16:41:00,2025-05-22 23:33:32,Hardware,P3,Email,Apps,412.54,1440,0
TKT-105996,2025-09-11 14:55:00,2025-09-11 18:42:54,WiFi/Network,P2,Chat,Service Desk,227.9,480,0
TKT-105997,2024-01-19 10:55:00,2024-01-20 10:29:22,Software Install,P4,Portal,Security,1414.38,2880,0
TKT-105998,2024-02-03 13:59:00,2024-02-03 17:45:42,Password Reset,P3,Phone,Service Desk,226.71,1440,0
TKT-105999,2025-07-27 11:14:00,2025-07-27 22:34:29,Email/Outlook,P4,Phone,Service Desk,680.5,2880,0
TKT-106000,2024-03-11 11:11:00,2024-03-11 13:42:55,Password Reset,P3,Phone,Security,151.92,1440,0
TKT-106001,2024-11-23 13:31:00,2024-11-23 15:42:54,Password Reset,P2,Portal,Service Desk,131.91,480,0
TKT-106002,2024-10-20 13:13:00,2024-10-20 23:00:41,Email/Outlook,P4,Phone,Service Desk,587.69,2880,0
TKT-106003,2024-09-22 15:12:00,2024-09-22 16:22:57,Access Request,P3,Portal,Service Desk,70.96,1440,0
TKT-106004,2025-12-14 16:26:00,2025-12-15 02:54:12,Access Request,P3,Chat,Network,628.21,1440,0
TKT-106005,2025-02-18 13:43:00,2025-02-19 11:18:38,Access Request,P4,Portal,Service Desk,1295.65,2880,0
TKT-106006,2025-12-25 13:29:00,2025-12-25 15:34:38,Password Reset,P3,Portal,Service Desk,125.64,1440,0
TKT-106007,2025-05-16 17:57:00,2025-05-16 20:24:58,Account Lockout,P3,Phone,Service Desk,147.98,1440,0
TKT-106008,2024-06-17 11:31:00,2024-06-17 15:36:09,Access Request,P3,Portal,Service Desk,245.16,1440,0
TKT-106009,2024-02-25 15:20:00,2024-02-26 04:29:42,Access Request,P3,Phone,Service Desk,789.71,1440,0
TKT-106010,2025-03-08 14:01:00,2025-03-08 19:58:04,Email/Outlook,P2,Phone,Network,357.07,480,0
TKT-106011,2025-01-16 09:30:00,2025-01-16 12:17:32,Email/Outlook,P3,Chat,Service Desk,167.55,1440,0
TKT-106012,2024-08-19 13:47:00,2024-08-19 23:59:11,Microsoft 365,P4,Portal,Apps,612.2,2880,0
TKT-106013,2024-09-15 10:28:00,2024-09-15 18:31:26,Software Install,P3,Email,Service Desk,483.45,1440,0
TKT-106014,2024-04-25 15:40:00,2024-04-26 02:15:34,Software Install,P4,Email,Service Desk,635.57,2880,0
TKT-106015,2024-05-09 16:58:00,2024-05-09 23:22:16,Microsoft 365,P2,Email,Service Desk,384.27,480,0
TKT-106016,2024-08-23 10:59:00,2024-08-23 14:58:17,Microsoft 365,P2,Phone,Apps,239.29,480,0
TKT-106017,2025-12-03 08:51:00,2025-12-03 10:16:37,VPN,P2,Email,Service Desk,85.63,480,0
TKT-106018,2024-01-02 16:09:00,2024-01-02 20:18:02,Other,P2,Phone,Service Desk,249.03,480,0
TKT-106019,2025-02-09 14:34:00,2025-02-09 17:27:46,WiFi/Network,P4,Portal,Network,173.78,2880,0
TKT-106020,2025-04-22 10:40:00,2025-04-22 20:58:34,Microsoft 365,P4,Email,Service Desk,618.57,2880,0
TKT-106021,2025-09-03 10:38:00,2025-09-03 13:30:35,Microsoft 365,P1,Email,Service Desk,172.59,240,0
TKT-106022,2024-11-16 10:58:00,2024-11-16 21:49:31,Other,P3,Email,Service Desk,651.53,1440,0
TKT-106023,2025-11-04 13:44:00,2025-11-04 18:52:33,Software Install,P2,Portal,Service Desk,308.55,480,0
TKT-106024,2024-10-28 14:10:00,2024-10-28 15:12:16,Printer,P3,Portal,Service Desk,62.28,1440,0
TKT-106025,2025-09-13 16:21:00,2025-09-14 08:33:24,Hardware,P3,Phone,Network,972.41,1440,0
TKT-106026,2025-07-06 13:48:00,2025-07-06 19:46:11,Other,P3,Phone,Service Desk,358.2,1440,0
TKT-106027,2025-10-09 10:32:00,2025-10-09 15:43:42,Hardware,P3,Phone,Apps,311.7,1440,0
TKT-106028,2024-01-06 13:26:00,2024-01-06 15:43:01,Account Lockout,P3,Email,Service Desk,137.03,1440,0
TKT-106029,2025-12-27 11:53:00,2025-12-28 21:25:23,Printer,P4,Chat,Service Desk,2012.39,2880,0
TKT-106030,2025-10-16 09:11:00,2025-10-16 21:22:54,Microsoft 365,P4,Email,EU Support,731.92,2880,0
TKT-106031,2025-09-08 13:46:00,2025-09-09 00:33:55,Other,P3,Email,Security,647.93,1440,0
TKT-106032,2025-03-13 15:04:00,2025-03-13 21:39:08,Software Install,P3,Phone,Service Desk,395.13,1440,0
TKT-106033,2024-12-29 16:43:00,2024-12-29 23:17:31,Printer,P3,Email,Apps,394.52,1440,0
TKT-106034,2025-04-29 14:26:00,2025-04-29 15:07:45,Password Reset,P2,Portal,Service Desk,41.76,480,0
TKT-106035,2025-10-24 15:11:00,2025-10-24 22:13:11,Access Request,P3,Portal,Service Desk,422.19,1440,0
TKT-106036,2025-06-16 14:28:00,2025-06-16 20:15:42,WiFi/Network,P3,Phone,Network,347.71,1440,0
TKT-106037,2025-10-30 14:34:00,2025-10-30 18:41:08,Email/Outlook,P1,Email,Service Desk,247.15,240,1
TKT-106038,2024-08-21 13:23:00,2024-08-21 15:43:19,Account Lockout,P3,Portal,EU Support,140.33,1440,0
TKT-106039,2025-04-19 13:06:00,2025-04-20 10:55:17,Access Request,P4,Email,Apps,1309.3,2880,0
TKT-106040,2025-06-28 15:41:00,2025-06-28 17:05:45,Password Reset,P1,Portal,Service Desk,84.76,240,0
TKT-106041,2024-03-15 15:07:00,2024-03-15 19:11:44,Other,P3,Phone,EU Support,244.74,1440,0
TKT-106042,2025-09-03 15:48:00,2025-09-03 18:30:17,Email/Outlook,P3,Portal,Service Desk,162.3,1440,0
TKT-106043,2025-01-25 15:48:00,2025-01-25 18:22:34,Software Install,P3,Phone,Apps,154.58,1440,0
TKT-106044,2024-11-26 09:34:00,2024-11-26 14:22:58,Other,P4,Chat,Service Desk,288.97,2880,0
TKT-106045,2025-06-23 09:53:00,2025-06-23 14:09:50,Access Request,P2,Email,EU Support,256.83,480,0
TKT-106046,2024-01-29 10:09:00,2024-01-29 11:23:45,Password Reset,P2,Email,Service Desk,74.75,480,0
TKT-106047,2025-02-19 14:58:00,2025-02-19 20:18:27,Hardware,P2,Portal,Service Desk,320.45,480,0
TKT-106048,2024-10-16 17:51:00,2024-10-17 02:18:14,Hardware,P2,Email,Service Desk,507.24,480,1
TKT-106049,2025-07-25 14:39:00,2025-07-25 21:31:02,WiFi/Network,P4,Phone,Service Desk,412.04,2880,0
TKT-106050,2025-11-28 13:50:00,2025-11-28 17:05:58,Password Reset,P3,Email,Service Desk,195.98,1440,0
TKT-106051,2025-02-24 15:23:00,2025-02-24 21:40:29,Software Install,P3,Portal,EU Support,377.5,1440,0
TKT-106052,2025-09-07 10:19:00,2025-09-07 13:20:04,Microsoft 365,P3,Phone,Service Desk,181.07,1440,0
TKT-106053,2025-01-18 10:08:00,2025-01-18 12:58:19,Email/Outlook,P1,Chat,Service Desk,170.32,240,0
TKT-106054,2024-09-22 10:06:00,2024-09-22 18:33:32,Microsoft 365,P3,Portal,Service Desk,507.54,1440,0
TKT-106055,2025-02-24 10:49:00,2025-02-24 19:28:11,WiFi/Network,P3,Chat,Network,519.18,1440,0
TKT-106056,2024-09-17 11:18:00,2024-09-17 22:46:09,Email/Outlook,P3,Phone,EU Support,688.17,1440,0
TKT-106057,2025-07-14 10:10:00,2025-07-14 21:05:23,WiFi/Network,P3,Email,Service Desk,655.39,1440,0
TKT-106058,2024-03-28 09:16:00,2024-03-28 18:52:59,Microsoft 365,P3,Portal,Network,576.99,1440,0
TKT-106059,2024-10-27 15:57:00,2024-10-27 21:18:06,Access Request,P3,Portal,EU Support,321.11,1440,0
TKT-106060,2025-06-19 16:23:00,2025-06-19 17:30:02,Email/Outlook,P2,Portal,Service Desk,67.04,480,0
TKT-106061,2024-01-01 11:24:00,2024-01-01 15:45:12,Microsoft 365,P3,Phone,Service Desk,261.2,1440,0
TKT-106062,2025-02-12 15:54:00,2025-02-13 00:44:58,Access Request,P3,Phone,Service Desk,530.98,1440,0
TKT-106063,2025-11-14 14:33:00,2025-11-14 20:02:18,Password Reset,P4,Phone,Service Desk,329.31,2880,0
TKT-106064,2024-05-18 16:48:00,2024-05-18 21:18:41,Email/Outlook,P2,Email,Service Desk,270.68,480,0
TKT-106065,2024-12-11 13:52:00,2024-12-11 14:56:55,Password Reset,P3,Email,Service Desk,64.92,1440,0
TKT-106066,2025-06-22 12:19:00,2025-06-22 14:48:49,Access Request,P1,Portal,Service Desk,149.83,240,0
TKT-106067,2025-01-30 08:22:00,2025-01-31 02:43:10,Microsoft 365,P4,Portal,Service Desk,1101.18,2880,0
TKT-106068,2025-07-02 15:24:00,2025-07-03 00:12:31,Microsoft 365,P3,Phone,Apps,528.52,1440,0
TKT-106069,2024-09-18 16:47:00,2024-09-19 01:10:01,Access Request,P3,Portal,Service Desk,503.02,1440,0
TKT-106070,2024-04-16 16:52:00,2024-04-17 00:07:57,Other,P3,Phone,Service Desk,435.95,1440,0
TKT-106071,2024-10-27 16:30:00,2024-10-27 17:04:46,Password Reset,P3,Portal,Service Desk,34.77,1440,0
TKT-106072,2025-08-28 11:12:00,2025-08-28 14:28:50,WiFi/Network,P3,Phone,Service Desk,196.85,1440,0
TKT-106073,2025-03-29 13:16:00,2025-03-29 15:06:53,Password Reset,P3,Portal,Network,110.9,1440,0
TKT-106074,2024-11-10 10:21:00,2024-11-11 03:30:28,Other,P4,Email,Service Desk,1029.48,2880,0
TKT-106075,2025-10-17 09:42:00,2025-10-17 15:13:56,Access Request,P3,Portal,Network,331.94,1440,0
TKT-106076,2024-06-03 13:55:00,2024-06-04 02:51:36,Software Install,P4,Email,Service Desk,776.62,2880,0
TKT-106077,2024-12-20 14:35:00,2024-12-20 21:05:23,VPN,P3,Phone,Service Desk,390.39,1440,0
TKT-106078,2024-07-11 17:10:00,2024-07-12 00:23:59,Microsoft 365,P4,Portal,Network,433.98,2880,0
TKT-106079,2025-03-08 12:22:00,2025-03-08 23:39:02,Email/Outlook,P3,Email,EU Support,677.04,1440,0
TKT-106080,2025-12-18 14:05:00,2025-12-18 14:15:00,Password Reset,P3,Email,Apps,10.0,1440,0
TKT-106081,2025-06-11 15:56:00,2025-06-11 23:52:38,Hardware,P3,Email,Service Desk,476.64,1440,0
TKT-106082,2024-02-25 13:15:00,2024-02-26 01:45:50,VPN,P3,Phone,Network,750.85,1440,0
TKT-106083,2025-08-11 17:35:00,2025-08-11 21:47:32,WiFi/Network,P3,Phone,Service Desk,252.54,1440,0
TKT-106084,2025-01-22 10:04:00,2025-01-22 16:44:31,Hardware,P3,Phone,Service Desk,400.52,1440,0
TKT-106085,2025-12-07 11:40:00,2025-12-08 00:59:20,Printer,P4,Email,Service Desk,799.33,2880,0
TKT-106086,2025-03-06 15:06:00,2025-03-06 15:59:26,Password Reset,P3,Phone,Service Desk,53.44,1440,0
TKT-106087,2025-09-06 14:33:00,2025-09-08 01:53:25,Hardware,P4,Email,Service Desk,2120.43,2880,0
TKT-106088,2024-03-08 12:25:00,2024-03-08 14:50:51,Other,P2,Phone,EU Support,145.86,480,0
TKT-106089,2025-11-15 11:13:00,2025-11-16 00:36:41,Other,P4,Email,Service Desk,803.69,2880,0
TKT-106090,2024-02-10 12:29:00,2024-02-10 16:52:40,Password Reset,P3,Email,Service Desk,263.68,1440,0
TKT-106091,2025-02-12 16:59:00,2025-02-12 21:19:29,WiFi/Network,P2,Phone,Service Desk,260.49,480,0
TKT-106092,2025-01-28 14:12:00,2025-01-28 19:04:33,Software Install,P2,Email,Network,292.56,480,0
TKT-106093,2024-11-24 11:12:00,2024-11-24 17:01:12,Software Install,P2,Portal,Service Desk,349.22,480,0
TKT-106094,2024-03-22 15:06:00,2024-03-22 20:39:17,Email/Outlook,P2,Portal,Security,333.29,480,0
TKT-106095,2024-06-14 13:40:00,2024-06-14 16:48:55,Microsoft 365,P2,Chat,Service Desk,188.92,480,0
TKT-106096,2025-01-19 16:21:00,2025-01-19 18:28:22,Password Reset,P3,Email,Service Desk,127.37,1440,0
TKT-106097,2025-01-08 15:46:00,2025-01-08 20:56:33,Hardware,P3,Chat,Security,310.57,1440,0
TKT-106098,2024-12-21 12:00:00,2024-12-21 14:41:03,Access Request,P3,Portal,Service Desk,161.07,1440,0
TKT-106099,2024-01-27 14:22:00,2024-01-27 17:25:33,Password Reset,P3,Email,EU Support,183.56,1440,0
TKT-106100,2025-01-03 14:03:00,2025-01-03 23:29:04,Software Install,P3,Phone,Apps,566.08,1440,0
TKT-106101,2024-02-21 11:36:00,2024-02-21 18:38:04,Microsoft 365,P3,Phone,Security,422.07,1440,0
TKT-106102,2024-05-01 15:06:00,2024-05-01 22:42:41,Microsoft 365,P3,Chat,Service Desk,456.69,1440,0
TKT-106103,2024-07-21 12:14:00,2024-07-21 17:54:49,Software Install,P3,Phone,Service Desk,340.83,1440,0
TKT-106104,2024-12-22 12:17:00,2024-12-22 13:42:50,Access Request,P2,Chat,Service Desk,85.84,480,0
TKT-106105,2025-10-26 11:18:00,2025-10-26 16:17:43,Microsoft 365,P3,Portal,Service Desk,299.73,1440,0
TKT-106106,2024-02-20 11:10:00,2024-02-20 17:52:34,VPN,P2,Phone,Service Desk,402.58,480,0
TKT-106107,2024-02-09 11:05:00,2024-02-09 13:12:08,WiFi/Network,P1,Email,Service Desk,127.14,240,0
TKT-106108,2025-02-07 10:12:00,2025-02-08 05:06:07,Hardware,P4,Email,Service Desk,1134.13,2880,0
TKT-106109,2025-05-17 11:20:00,2025-05-17 20:48:52,Printer,P3,Email,EU Support,568.88,1440,0
TKT-106110,2025-01-28 16:53:00,2025-01-28 19:50:44,Printer,P3,Portal,Apps,177.74,1440,0
TKT-106111,2024-12-07 16:05:00,2024-12-07 22:34:32,WiFi/Network,P3,Portal,EU Support,389.55,1440,0
TKT-106112,2025-03-28 17:26:00,2025-03-28 20:28:28,Password Reset,P2,Chat,Service Desk,182.47,480,0
TKT-106113,2025-05-17 14:55:00,2025-05-17 16:06:02,Password Reset,P3,Chat,Network,71.05,1440,0
TKT-106114,2024-09-11 11:56:00,2024-09-11 17:43:21,Other,P3,Portal,EU Support,347.36,1440,0
TKT-106115,2025-12-02 11:39:00,2025-12-02 16:24:54,WiFi/Network,P2,Chat,Security,285.91,480,0
TKT-106116,2024-04-10 16:02:00,2024-04-10 21:32:55,VPN,P3,Portal,EU Support,330.92,1440,0
TKT-106117,2025-12-12 10:52:00,2025-12-12 11:02:00,Other,P3,Email,Service Desk,10.0,1440,0
TKT-106118,2025-07-05 16:54:00,2025-07-05 20:10:44,Other,P2,Phone,EU Support,196.74,480,0
TKT-106119,2024-11-09 13:30:00,2024-11-09 22:05:19,Other,P3,Email,Apps,515.32,1440,0
TKT-106120,2025-02-23 14:55:00,2025-02-23 21:39:17,Microsoft 365,P4,Phone,EU Support,404.29,2880,0
TKT-106121,2025-09-07 13:37:00,2025-09-07 17:11:56,Hardware,P2,Chat,Service Desk,214.94,480,0
TKT-106122,2025-05-04 12:06:00,2025-05-04 17:45:54,Password Reset,P4,Phone,Apps,339.91,2880,0
TKT-106123,2025-06-15 14:10:00,2025-06-15 19:37:25,Microsoft 365,P3,Chat,Service Desk,327.42,1440,0
TKT-106124,2025-02-15 16:37:00,2025-02-16 03:29:54,WiFi/Network,P4,Portal,Service Desk,652.9,2880,0
TKT-106125,2024-08-15 14:23:00,2024-08-15 20:31:45,Access Request,P4,Email,Service Desk,368.75,2880,0
TKT-106126,2024-12-11 15:22:00,2024-12-11 18:33:14,WiFi/Network,P2,Portal,Service Desk,191.24,480,0
TKT-106127,2025-08-05 10:38:00,2025-08-06 03:08:28,VPN,P4,Portal,Service Desk,990.47,2880,0
TKT-106128,2024-12-22 16:03:00,2024-12-22 17:55:29,Password Reset,P4,Phone,EU Support,112.49,2880,0
TKT-106129,2024-08-09 12:26:00,2024-08-09 16:06:15,WiFi/Network,P3,Phone,Apps,220.26,1440,0
TKT-106130,2024-04-25 15:52:00,2024-04-25 18:52:45,Email/Outlook,P3,Phone,Service Desk,180.76,1440,0
TKT-106131,2025-01-30 13:03:00,2025-01-30 19:45:42,Access Request,P3,Email,Service Desk,402.7,1440,0
TKT-106132,2024-11-04 08:34:00,2024-11-04 11:01:51,Email/Outlook,P2,Portal,Apps,147.86,480,0
TKT-106133,2024-01-22 12:47:00,2024-01-22 16:31:26,Printer,P3,Portal,EU Support,224.43,1440,0
TKT-106134,2025-08-16 13:49:00,2025-08-16 19:56:15,Microsoft 365,P2,Email,Service Desk,367.25,480,0
TKT-106135,2025-11-12 10:37:00,2025-11-12 19:09:46,Microsoft 365,P3,Phone,Apps,512.77,1440,0
TKT-106136,2024-01-17 16:19:00,2024-01-17 16:29:00,Microsoft 365,P4,Phone,Apps,10.0,2880,0
TKT-106137,2025-11-18 08:07:00,2025-11-18 10:06:27,Password Reset,P3,Portal,Service Desk,119.46,1440,0
TKT-106138,2024-05-16 16:52:00,2024-05-16 18:30:41,Account Lockout,P2,Portal,Security,98.69,480,0
TKT-106139,2025-02-20 14:57:00,2025-02-21 01:12:34,Other,P3,Email,Service Desk,615.58,1440,0
TKT-106140,2025-03-22 10:38:00,2025-03-23 01:22:33,Access Request,P4,Portal,Security,884.55,2880,0
TKT-106141,2024-05-28 14:21:00,2024-05-29 01:46:01,Microsoft 365,P3,Phone,EU Support,685.03,1440,0
TKT-106142,2025-06-04 10:30:00,2025-06-04 18:18:14,VPN,P3,Email,Service Desk,468.24,1440,0
TKT-106143,2025-06-16 14:08:00,2025-06-16 23:32:12,Printer,P3,Portal,Service Desk,564.22,1440,0
TKT-106144,2025-07-10 16:10:00,2025-07-10 18:14:44,Password Reset,P3,Portal,EU Support,124.74,1440,0
TKT-106145,2025-09-16 11:24:00,2025-09-16 15:16:56,Password Reset,P4,Email,Service Desk,232.94,2880,0
TKT-106146,2025-07-10 15:03:00,2025-07-11 03:31:36,Software Install,P3,Chat,Service Desk,748.62,1440,0
TKT-106147,2024-02-06 16:35:00,2024-02-06 22:28:50,Hardware,P3,Email,Apps,353.85,1440,0
TKT-106148,2025-02-04 12:13:00,2025-02-04 22:10:51,Hardware,P3,Portal,Apps,597.87,1440,0
TKT-106149,2025-02-20 15:37:00,2025-02-20 21:25:13,Password Reset,P4,Portal,Apps,348.23,2880,0
TKT-106150,2025-04-17 10:13:00,2025-04-17 19:45:38,Microsoft 365,P3,Portal,Apps,572.64,1440,0
TKT-106151,2024-01-31 17:25:00,2024-02-02 04:38:36,Email/Outlook,P4,Chat,Service Desk,2113.6,2880,0
TKT-106152,2025-09-15 12:25:00,2025-09-15 17:20:23,WiFi/Network,P2,Phone,Security,295.4,480,0
TKT-106153,2025-05-29 16:32:00,2025-05-30 08:58:41,WiFi/Network,P4,Email,Service Desk,986.69,2880,0
TKT-106154,2024-11-10 13:21:00,2024-11-10 16:00:32,Password Reset,P3,Phone,Service Desk,159.54,1440,0
TKT-106155,2024-09-04 10:44:00,2024-09-04 14:34:50,Password Reset,P4,Email,EU Support,230.84,2880,0
TKT-106156,2025-04-11 12:17:00,2025-04-11 12:57:43,Software Install,P3,Chat,Service Desk,40.72,1440,0
TKT-106157,2025-09-21 12:17:00,2025-09-22 08:22:44,Hardware,P4,Portal,Service Desk,1205.75,2880,0
TKT-106158,2024-08-09 10:18:00,2024-08-09 17:15:06,Printer,P3,Chat,Service Desk,417.1,1440,0
TKT-106159,2024-09-03 11:45:00,2024-09-03 19:53:51,Access Request,P3,Chat,Service Desk,488.86,1440,0
TKT-106160,2024-07-02 17:57:00,2024-07-03 01:35:51,Hardware,P3,Email,Service Desk,458.86,1440,0
TKT-106161,2025-01-24 11:55:00,2025-01-25 00:56:55,Email/Outlook,P4,Chat,Service Desk,781.92,2880,0
TKT-106162,2025-03-30 10:41:00,2025-03-30 22:49:27,Software Install,P3,Phone,Service Desk,728.45,1440,0
TKT-106163,2025-12-14 13:43:00,2025-12-14 21:39:13,Printer,P4,Phone,EU Support,476.23,2880,0
TKT-106164,2024-08-27 10:55:00,2024-08-27 15:02:18,VPN,P3,Chat,Service Desk,247.3,1440,0
TKT-106165,2024-03-16 15:54:00,2024-03-17 03:00:51,Software Install,P3,Portal,Security,666.85,1440,0
TKT-106166,2024-01-25 17:50:00,2024-01-26 02:33:57,VPN,P3,Portal,EU Support,523.97,1440,0
TKT-106167,2024-08-25 13:42:00,2024-08-25 15:23:02,Password Reset,P3,Phone,Service Desk,101.03,1440,0
TKT-106168,2025-09-03 15:47:00,2025-09-03 23:41:35,Microsoft 365,P4,Email,Service Desk,474.59,2880,0
TKT-106169,2025-05-03 16:30:00,2025-05-03 22:49:31,Printer,P2,Portal,Security,379.53,480,0
TKT-106170,2024-03-01 10:45:00,2024-03-01 18:27:59,Software Install,P3,Email,Apps,463.0,1440,0
TKT-106171,2025-10-13 10:35:00,2025-10-13 11:40:09,VPN,P2,Chat,Network,65.16,480,0
TKT-106172,2025-03-31 10:37:00,2025-03-31 11:23:00,Password Reset,P2,Email,EU Support,46.01,480,0
TKT-106173,2024-08-09 12:59:00,2024-08-09 17:13:09,Access Request,P3,Chat,Service Desk,254.16,1440,0
TKT-106174,2024-12-27 14:38:00,2024-12-28 01:28:48,Other,P3,Email,Service Desk,650.8,1440,0
TKT-106175,2025-01-26 10:11:00,2025-01-27 02:44:13,Hardware,P4,Email,Service Desk,993.23,2880,0
TKT-106176,2025-07-03 15:15:00,2025-07-04 00:19:29,Access Request,P3,Phone,Service Desk,544.5,1440,0
TKT-106177,2024-03-23 11:00:00,2024-03-23 17:40:38,Hardware,P2,Phone,Apps,400.64,480,0
TKT-106178,2024-03-21 14:16:00,2024-03-21 16:21:04,Microsoft 365,P2,Portal,Apps,125.07,480,0
TKT-106179,2024-02-09 09:06:00,2024-02-09 09:16:00,Printer,P4,Email,Service Desk,10.0,2880,0
TKT-106180,2025-03-23 13:01:00,2025-03-23 16:45:05,Software Install,P2,Phone,Service Desk,224.1,480,0
TKT-106181,2024-09-17 17:46:00,2024-09-17 21:34:10,Access Request,P3,Email,Service Desk,228.18,1440,0
TKT-106182,2025-09-03 15:07:00,2025-09-03 20:44:01,Printer,P3,Email,Service Desk,337.02,1440,0
TKT-106183,2025-11-26 15:19:00,2025-11-26 20:00:37,Access Request,P2,Email,Security,281.63,480,0
TKT-106184,2025-08-04 09:14:00,2025-08-04 14:05:50,Microsoft 365,P3,Chat,Service Desk,291.84,1440,0
TKT-106185,2025-07-11 11:07:00,2025-07-11 11:17:00,Password Reset,P3,Portal,Apps,10.0,1440,0
TKT-106186,2025-07-27 13:35:00,2025-07-27 20:38:49,Access Request,P3,Portal,Service Desk,423.83,1440,0
TKT-106187,2024-08-30 10:04:00,2024-08-30 15:13:19,Software Install,P2,Email,Service Desk,309.33,480,0
TKT-106188,2025-11-27 15:36:00,2025-11-27 23:33:01,Access Request,P3,Portal,EU Support,477.03,1440,0
